"179280";"109";""
"179281";"268";""
"179282";"363";""
"179283";"466";""
"179284";"586";""
"179285";"717";""
"179286";"982";""
"179287";"1001";""
"179288";"1056";""
"179289";"1069";""
"179290";"1116";""
"179291";"1321";""
"179292";"1338";""
"179293";"1628";""
"179294";"1653";""
"179295";"1729";""
"179296";"1757";""
"179297";"1821";""
"179298";"1823";""
"179299";"1872";""
"179300";"1910";""
"179301";"2236";""
"179302";"2270";""
"179303";"2485";""
"179304";"2557";""
"179305";"2796";""
"179306";"2995";""
"179307";"3441";""
"179308";"3478";""
"179309";"3491";""
"179310";"3613";""
"179311";"3867";""
"179312";"4097";""
"179313";"4158";""
"179314";"4249";""
"179315";"4533";""
"179316";"4581";""
"179317";"4641";""
"179318";"5193";""
"179319";"5224";""
"179320";"5261";""
"179321";"5327";""
"179322";"5339";""
"179323";"5436";""
"179324";"5734";"x"
"179325";"5851";""
"179326";"5874";""
"179327";"6003";""
"179328";"6299";""
"179329";"6321";""
"179330";"6422";""
"179331";"6619";""
"179332";"6700";""
"179333";"7016";""
"179334";"7196";""
"179335";"7209";""
"179336";"7214";""
"179337";"7276";""
"179338";"7551";""
"179339";"7676";""
"179340";"7723";""
"179341";"7756";""
"179342";"7844";""
"179343";"8171";""
"179344";"8217";""
"179345";"8328";""
"179346";"8478";""
"179347";"8498";""
"179348";"8546";""
"179349";"8589";""
"179350";"8693";""
"179351";"8959";""
"179352";"9065";""
"179353";"9111";""
"179354";"9169";""
"179355";"9186";""
"179356";"9198";""
"179357";"9324";""
"179358";"9372";""
"179359";"9373";""
"179360";"9394";""
"179361";"9425";""
"179362";"9457";""
"179363";"9476";""
"179364";"9650";""
"179365";"9724";""
"179366";"9729";""
"179367";"9756";""
"179368";"9765";""
"179369";"9769";""
"179370";"10159";""
"179371";"10280";""
"179372";"10403";""
"179373";"10405";""
"179374";"10488";""
"179375";"10501";""
"179376";"10599";""
"179377";"10702";""
"179378";"10969";""
"179379";"11036";""
"179380";"11189";""
"179381";"11224";""
"179382";"11244";""
"179383";"11279";""
"179384";"11402";""
"179385";"11502";""
"179386";"11668";""
"179387";"11892";""
