"267728";"182";""
"267729";"204";""
"267730";"340";""
"267731";"493";""
"267732";"497";""
"267733";"578";""
"267734";"867";""
"267735";"893";""
"267736";"947";""
"267737";"1088";""
"267738";"1186";""
"267739";"1231";""
"267740";"1367";""
"267741";"1392";""
"267742";"1408";""
"267743";"1636";""
"267744";"1640";""
"267745";"1641";""
"267746";"1710";""
"267747";"1773";""
"267748";"1804";""
"267749";"1926";""
"267750";"1971";""
"267751";"2015";""
"267752";"2100";""
"267753";"2153";""
"267754";"2173";""
"267755";"2231";""
"267756";"2245";""
"267757";"2422";""
"267758";"2479";""
"267759";"2819";""
"267760";"2820";""
"267761";"2867";""
"267762";"2997";""
"267763";"3056";""
"267764";"3164";""
"267765";"3176";""
"267766";"3354";""
"267767";"3467";""
"267768";"3826";""
"267769";"3858";""
"267770";"4322";""
"267771";"4414";""
"267772";"4430";""
"267773";"4692";""
"267774";"4766";""
"267775";"4780";""
"267776";"4856";""
"267777";"5057";""
"267778";"5148";""
"267779";"5441";""
"267780";"5473";""
"267781";"5537";""
"267782";"5582";""
"267783";"5590";""
"267784";"5609";""
"267785";"5744";""
"267786";"5997";""
"267787";"6050";""
"267788";"6727";""
"267789";"6787";""
"267790";"6798";""
"267791";"6917";""
"267792";"6948";""
"267793";"7154";""
"267794";"7185";""
"267795";"7402";""
"267796";"7495";""
"267797";"7577";""
"267798";"7578";""
"267799";"7582";""
"267800";"7586";""
"267801";"7661";""
"267802";"7666";""
"267803";"7749";""
"267804";"7941";""
"267805";"8075";""
"267806";"8179";""
"267807";"8187";""
"267808";"8620";""
"267809";"8622";""
"267810";"8650";""
"267811";"8729";""
"267812";"8860";""
"267813";"8878";""
"267814";"9208";""
"267815";"9376";""
"267816";"9440";""
"267817";"9539";""
"267818";"9560";""
"267819";"9696";""
"267820";"9766";""
"267821";"9785";""
"267822";"9822";""
"267823";"9849";""
"267824";"9987";""
"267825";"10002";""
"267826";"10171";""
"267827";"10268";""
"267828";"10298";""
"267829";"10411";""
"267830";"10547";""
"267831";"11049";""
"267832";"11100";""
"267833";"11256";""
"267834";"11516";""
"267835";"11545";""
"267836";"11586";""
"267837";"11660";""
"267838";"12136";""
"267839";"12484";""
"267840";"12531";""
"267841";"12536";""
"267842";"12805";""
"267843";"12841";""
"267844";"12857";""
"267845";"12872";""
"267846";"13005";""
"267847";"13474";""
"267848";"13525";""
"267849";"13537";""
"267850";"13801";""
"267851";"14016";""
"267852";"14054";""
"267853";"14090";""
"267854";"14211";""
"267855";"14417";""
"267856";"14443";""
"267857";"14481";""
"267858";"14482";""
"267859";"14623";""
"267860";"14711";""
"267861";"14752";""
"267862";"14811";""
"267863";"14845";""
"267864";"14851";""
"267865";"15169";""
"267866";"15205";""
"267867";"15212";""
"267868";"15313";""
"267869";"15447";""
"267870";"15791";""
"267871";"15848";""
"267872";"16261";""
"267873";"16301";""
"267874";"16499";""
"267875";"16539";""
"267876";"16576";""
"267877";"16643";""
"267878";"16708";""
"267879";"16831";""
"267880";"16835";""
"267881";"16883";""
"267882";"16960";""
"267883";"16978";""
"267884";"17193";""
"267885";"17228";""
"267886";"17301";""
