"1";"180";""
"2";"296";""
"3";"431";""
"4";"676";""
"5";"697";""
"6";"710";""
"7";"720";""
"8";"772";""
"9";"959";""
"10";"1027";""
"11";"1082";""
"12";"1139";""
"13";"1294";""
"14";"1686";""
"15";"1729";""
"16";"1777";""
"17";"2073";""
"18";"2341";""
"19";"2568";""
"20";"2634";""
"21";"2672";""
"22";"2980";""
"23";"3111";""
"24";"3146";""
"25";"3170";""
"26";"3179";""
"27";"3205";""
"28";"3459";""
"29";"3463";""
"30";"3499";""
"31";"3598";""
"32";"3835";""
"33";"3868";""
"34";"3889";""
"35";"3959";""
"36";"3967";""
"37";"3970";""
"38";"4080";""
"39";"4228";""
"40";"4266";""
"41";"4279";""
"42";"4478";""
"43";"4501";""
"44";"4538";""
"45";"4574";""
"46";"4585";""
"47";"4601";""
"48";"4648";""
"49";"4721";""
"50";"5073";""
"51";"5178";""
"52";"5194";""
"53";"5198";""
"54";"5252";""
"55";"5439";""
"56";"5496";""
"57";"5553";""
"58";"5629";""
"59";"5725";""
"60";"6001";""
"61";"6061";""
"62";"6229";""
"63";"6243";""
"64";"6246";""
"65";"6340";""
"66";"6619";""
"67";"6621";""
"68";"6802";""
"69";"6916";""
"70";"7337";""
"71";"7917";""
"72";"7994";""
"73";"8004";""
"74";"8011";""
"75";"8084";""
"76";"8240";""
"77";"8303";""
"78";"8341";""
"79";"8352";""
"80";"8460";""
"81";"8632";""
"82";"8653";""
"83";"8677";""
"84";"8855";""
"85";"9060";""
"86";"9157";""
"87";"9238";""
"88";"9688";""
"89";"9864";""
"90";"10117";""
"91";"10301";""
"92";"10511";""
"93";"10585";""
"94";"10806";""
"95";"10889";""
"96";"11022";""
"97";"11511";""
"98";"11601";""
"99";"12135";""
"100";"12234";""
"101";"12259";""
"102";"12547";""
"103";"12559";""
"104";"12593";""
"105";"12631";""
"106";"12681";""
"107";"12964";""
"108";"13220";""
"109";"13223";""
"110";"13379";""
"111";"13431";""
"112";"13502";""
"113";"13551";""
"114";"13785";""
"115";"13794";""
"116";"13804";""
"117";"14106";""
"118";"14111";""
"119";"14215";""
"120";"14332";""
"121";"14371";""
"122";"14737";""
"123";"14842";""
"124";"14855";""
"125";"14909";""
"126";"14961";""
"127";"15282";""
"128";"15374";""
"129";"15693";""
"130";"15777";""
"131";"16051";""
"132";"16090";""
"133";"16597";""
"134";"16786";""
"135";"16855";""
"136";"16905";""
"137";"16959";""
"138";"17074";""
"139";"17081";""
"140";"17392";""
"141";"17643";""
"142";"17781";""
"143";"17826";""
"144";"17885";""
"145";"17970";""
"146";"17977";""
"147";"18127";""
"148";"18249";""
"149";"18310";""
"150";"18322";""
"151";"18703";""
"152";"18709";""
"153";"18741";""
"154";"18778";""
"155";"19033";""
"156";"19346";""
"157";"19479";""
"158";"19547";""
"159";"19633";""
"160";"19684";""
"161";"19799";""
"162";"19851";""
"163";"20103";""
"164";"20369";""
"165";"20490";""
"166";"20560";""
"167";"20682";""
"168";"21062";""
"169";"21591";""
"170";"21791";""
"171";"21955";""
"172";"21978";""
"173";"22006";""
"174";"22031";""
"175";"22074";""
"176";"22676";""
"177";"22847";""
"178";"22860";""
"179";"23040";""
"180";"23217";""
"181";"23294";""
"182";"23411";""
"183";"23540";""
"184";"23590";""
"185";"23603";""
"186";"23719";""
"187";"23755";""
"188";"23769";""
"189";"23897";""
"190";"23919";""
"191";"24022";""
"192";"24124";""
"193";"24297";""
"194";"24314";""
"195";"24379";""
"196";"24477";""
"197";"24486";""
"198";"24725";""
"199";"24794";""
"200";"25171";""
"201";"25239";""
"202";"25297";""
"203";"25314";""
"204";"25366";""
"205";"25546";""
"206";"25795";""
"207";"25804";""
"208";"25824";""
"209";"25920";""
"210";"25981";""
"211";"26007";""
"212";"26072";""
"213";"26233";""
"214";"26344";""
"215";"26362";""
"216";"26425";""
"217";"26449";""
"218";"26465";""
"219";"26601";""
"220";"26629";""
"221";"26828";""
"222";"26888";""
"223";"27058";""
"224";"27225";""
"225";"27486";""
"226";"27665";""
"227";"27809";""
"228";"27842";""
"229";"28005";""
"230";"28030";""
"231";"28219";""
"232";"28369";""
"233";"28628";""
"234";"28657";""
"235";"28793";""
"236";"28973";""
"237";"29040";""
"238";"29108";""
"239";"29141";""
"240";"29181";""
"241";"29221";""
"242";"29270";""
"243";"29289";""
"244";"29438";""
"245";"29591";""
"246";"29791";""
"247";"29961";""
"248";"29990";""
