"7215";"1991";""
"7216";"3097";""
"7217";"7087";""
"7218";"7673";""
"7219";"24930";""
"7220";"28123";""
"7221";"29238";""
"7222";"31550";""
"7223";"37323";""
"7224";"42028";""
"7225";"43802";""
"7226";"53611";""
"7227";"53620";""
"7228";"83315";""
"7229";"90107";""
"7230";"106652";""
"7231";"112316";""
"7232";"116225";""
"7233";"120760";""
"7234";"128335";""
"7235";"131145";""
"7236";"152723";""
"7237";"169788";""
"7238";"169975";""
"7239";"172434";""
"7240";"173250";""
"7241";"180354";""
"7242";"182626";""
"7243";"186642";""
"7244";"187267";""
"7245";"196240";""
"7246";"196461";""
"7247";"215653";""
"7248";"218285";""
"7249";"222623";""
"7250";"224259";""
"7251";"242243";""
"7252";"248365";""
"7253";"248879";""
"7254";"253712";""
"7255";"256202";""
"7256";"259854";""
"7257";"266975";""
"7258";"270114";""
"7259";"284167";""
"7260";"294450";""
"7261";"306485";""
"7262";"310751";""
"7263";"317993";""
"7264";"318687";""
"7265";"323118";""
"7266";"325431";""
"7267";"330838";""
"7268";"338159";""
"7269";"341499";""
"7270";"343255";""
"7271";"344725";""
"7272";"369050";""
"7273";"369454";""
"7274";"374095";""
"7275";"374380";""
"7276";"380038";""
"7277";"391434";""
"7278";"395273";""
"7279";"397413";""
"7280";"403383";""
"7281";"404521";""
"7282";"432380";""
"7283";"441348";""
"7284";"444456";""
"7285";"458529";""
"7286";"464491";""
"7287";"481637";""
"7288";"481881";""
"7289";"481966";""
"7290";"498484";""
"7291";"517640";""
"7292";"518237";""
"7293";"521269";""
"7294";"542639";""
"7295";"552661";""
"7296";"557708";""
"7297";"577080";""
"7298";"585801";""
"7299";"590665";""
"7300";"591836";""
"7301";"592811";""
"7302";"595355";""
"7303";"595972";""
"7304";"610525";""
"7305";"614033";""
"7306";"614460";""
"7307";"615017";""
"7308";"621511";""
"7309";"628059";""
"7310";"633117";""
"7311";"638437";""
"7312";"657608";""
"7313";"662415";""
"7314";"662817";""
"7315";"686091";""
"7316";"690628";""
"7317";"701926";""
"7318";"710243";""
"7319";"710263";""
"7320";"712737";""
"7321";"714375";""
"7322";"726928";""
"7323";"737121";""
"7324";"750988";""
"7325";"754130";""
"7326";"756007";""
"7327";"757212";""
"7328";"761188";""
"7329";"762952";""
"7330";"765729";""
"7331";"769492";""
"7332";"770367";""
"7333";"776313";""
"7334";"779977";""
"7335";"781113";""
"7336";"784522";""
"7337";"789636";""
"7338";"792162";""
"7339";"804563";""
"7340";"815661";""
"7341";"817534";""
"7342";"822280";""
"7343";"824781";""
"7344";"827912";""
"7345";"829394";""
"7346";"834265";""
"7347";"845509";""
"7348";"847267";""
"7349";"849023";""
"7350";"851784";""
"7351";"852295";""
"7352";"853026";""
"7353";"868054";""
"7354";"870530";""
"7355";"872922";""
"7356";"877629";""
"7357";"882234";""
"7358";"884244";""
"7359";"901178";""
"7360";"906276";""
"7361";"918933";""
"7362";"975655";""
"7363";"980799";""
"7364";"981414";""
"7365";"995154";""
"7366";"996659";""
"7367";"1000401";""
"7368";"1012348";""
"7369";"1016855";""
"7370";"1046654";""
"7371";"1067135";""
"7372";"1068888";""
"7373";"1083212";""
"7374";"1089670";""
"7375";"1112075";""
"7376";"1113560";""
"7377";"1164329";""
"7378";"1171375";""
"7379";"1173357";""
"7380";"1173990";""
"7381";"1187439";""
"7382";"1200396";""
"7383";"1201603";""
"7384";"1202969";""
"7385";"1210150";""
"7386";"1211558";""
"7387";"1222426";""
"7388";"1225176";""
"7389";"1225409";""
"7390";"1226036";""
"7391";"1234298";""
"7392";"1245276";""
"7393";"1246469";""
"7394";"1247733";""
"7395";"1248369";""
"7396";"1254138";""
"7397";"1268648";""
"7398";"1276344";""
"7399";"1287173";""
"7400";"1290445";""
"7401";"1295307";""
"7402";"1306648";""
"7403";"1313122";""
"7404";"1313218";""
"7405";"1320196";""
"7406";"1320198";""
"7407";"1339346";""
"7408";"1344149";""
"7409";"1346471";""
"7410";"1350840";""
"7411";"1355786";""
"7412";"1375422";""
"7413";"1377593";""
"7414";"1380514";""
"7415";"1396792";""
"7416";"1402089";""
"7417";"1412473";""
"7418";"1413922";""
"7419";"1417644";""
"7420";"1421516";""
"7421";"1422267";""
"7422";"1442330";""
"7423";"1452849";""
"7424";"1476470";""
"7425";"1480291";""
"7426";"1483360";""
"7427";"1511822";""
"7428";"1553974";""
"7429";"1554686";""
"7430";"1560237";""
"7431";"1560318";""
"7432";"1568904";""
"7433";"1571778";""
"7434";"1599632";""
"7435";"1601867";""
"7436";"1603475";""
"7437";"1616100";""
