"121973";"794";""
"121974";"1690";""
"121975";"2265";""
"121976";"2583";""
"121977";"3205";""
"121978";"4919";""
"121979";"5411";""
"121980";"6114";""
"121981";"7140";""
"121982";"7340";""
"121983";"7963";""
"121984";"8281";""
"121985";"8975";""
"121986";"9537";""
"121987";"9857";""
"121988";"11936";""
"121989";"11969";""
"121990";"13284";""
"121991";"13773";""
"121992";"13821";""
"121993";"13898";""
"121994";"14420";""
"121995";"14465";""
"121996";"14599";""
"121997";"15973";""
"121998";"16506";""
"121999";"16513";""
"122000";"16941";""
"122001";"17264";""
"122002";"18581";""
"122003";"18834";""
"122004";"19315";""
"122005";"19667";""
"122006";"20099";""
"122007";"20140";""
"122008";"20224";""
"122009";"20415";""
"122010";"20525";""
"122011";"21539";""
"122012";"22208";""
"122013";"22902";""
"122014";"22998";""
"122015";"23000";""
"122016";"23859";""
"122017";"25685";""
"122018";"26038";""
"122019";"26668";""
"122020";"26678";""
"122021";"28141";""
"122022";"28522";""
"122023";"29290";""
"122024";"29605";""
"122025";"29645";""
"122026";"30695";""
"122027";"31180";""
"122028";"31919";""
"122029";"32543";""
"122030";"33957";""
"122031";"34627";""
"122032";"35146";""
"122033";"36139";""
"122034";"37544";""
"122035";"38270";""
"122036";"38625";""
"122037";"39769";""
"122038";"40265";""
"122039";"41575";""
"122040";"42716";""
"122041";"42742";""
"122042";"42858";""
"122043";"43432";""
"122044";"43875";""
"122045";"44358";""
"122046";"45147";""
"122047";"45527";""
"122048";"45992";""
"122049";"46036";""
"122050";"46580";""
"122051";"46869";""
"122052";"46882";""
"122053";"47494";""
"122054";"48638";""
"122055";"49181";""
"122056";"49574";""
"122057";"49986";""
"122058";"52617";""
"122059";"52984";""
"122060";"53158";""
"122061";"53902";""
"122062";"54125";""
"122063";"55038";""
"122064";"55650";""
"122065";"55777";""
"122066";"55783";""
"122067";"55786";""
"122068";"56891";""
"122069";"56950";""
"122070";"56951";""
"122071";"59797";""
"122072";"61262";""
"122073";"61570";""
"122074";"62133";""
"122075";"62322";""
"122076";"63064";""
"122077";"63072";""
"122078";"64728";""
"122079";"65417";""
"122080";"65727";""
"122081";"65789";""
"122082";"67186";""
"122083";"68790";""
"122084";"69561";""
"122085";"69742";""
"122086";"69846";""
"122087";"70095";""
"122088";"70747";""
"122089";"71570";""
"122090";"71888";""
