"156384";"229";""
"156385";"1009";""
"156386";"1282";""
"156387";"1335";""
"156388";"1844";""
"156389";"1962";""
"156390";"4908";""
"156391";"5196";""
"156392";"5841";""
"156393";"7978";""
"156394";"8183";""
"156395";"8716";""
"156396";"8947";""
"156397";"10311";""
"156398";"11100";""
"156399";"11112";""
"156400";"11243";""
"156401";"11341";""
"156402";"11695";""
"156403";"12173";""
"156404";"12431";""
"156405";"12926";""
"156406";"13533";""
"156407";"15769";""
"156408";"17378";""
"156409";"17433";""
"156410";"18617";""
"156411";"18893";""
"156412";"19916";""
"156413";"20271";""
"156414";"20464";""
"156415";"21641";""
"156416";"22694";""
"156417";"23822";""
"156418";"24275";""
"156419";"24720";""
"156420";"24740";""
"156421";"25167";""
"156422";"25239";""
"156423";"26723";""
"156424";"26733";""
"156425";"26734";""
"156426";"28295";""
"156427";"28401";""
"156428";"28646";""
"156429";"29266";""
"156430";"29997";""
"156431";"30244";""
"156432";"31736";""
"156433";"31821";""
"156434";"33130";""
"156435";"33287";""
"156436";"34019";""
"156437";"34359";""
"156438";"35202";""
"156439";"35485";""
"156440";"35616";""
"156441";"36558";""
"156442";"37036";""
"156443";"38622";""
"156444";"40242";""
"156445";"41111";""
"156446";"41274";""
"156447";"41622";""
"156448";"41699";""
"156449";"42072";""
"156450";"42488";""
"156451";"43305";""
"156452";"43474";""
"156453";"43700";""
"156454";"44408";""
"156455";"45256";""
"156456";"45640";""
"156457";"46163";""
"156458";"48141";""
"156459";"48611";""
"156460";"48976";""
"156461";"49796";""
"156462";"50547";""
"156463";"54041";""
"156464";"54590";""
"156465";"56199";""
"156466";"56383";""
"156467";"56846";""
"156468";"57649";""
"156469";"58521";""
"156470";"58655";""
"156471";"59044";""
"156472";"59070";""
"156473";"59417";""
"156474";"60988";""
"156475";"61821";""
"156476";"63835";""
"156477";"64182";""
"156478";"64304";""
"156479";"64415";""
"156480";"65085";""
"156481";"65214";""
"156482";"65536";""
"156483";"65930";""
"156484";"66774";""
"156485";"67391";""
"156486";"67687";""
"156487";"67953";""
"156488";"68463";""
"156489";"68550";""
"156490";"69791";""
"156491";"70093";""
"156492";"70290";""
"156493";"70727";""
"156494";"70811";""
"156495";"70922";""
"156496";"71999";""
"156497";"72602";""
"156498";"72751";""
"156499";"72957";""
"156500";"73323";""
"156501";"73476";""
"156502";"73781";""
"156503";"73816";""
"156504";"74486";""
"156505";"75272";""
"156506";"76451";""
"156507";"76705";""
"156508";"76724";""
"156509";"77312";""
"156510";"78140";""
"156511";"78828";""
"156512";"79200";""
"156513";"79955";""
"156514";"80864";""
"156515";"81313";""
"156516";"81513";""
"156517";"82669";""
"156518";"84027";""
"156519";"84099";""
"156520";"84356";""
"156521";"84789";""
"156522";"85113";""
"156523";"85198";""
"156524";"85283";""
"156525";"86143";""
"156526";"86500";""
"156527";"87192";""
"156528";"87923";""
"156529";"88319";""
"156530";"88535";""
"156531";"88570";""
"156532";"89091";""
"156533";"89975";""
"156534";"90457";""
"156535";"90558";""
"156536";"91342";""
"156537";"91520";""
"156538";"91966";""
"156539";"92797";""
"156540";"94144";""
