"139172";"228";""
"139173";"1314";""
"139174";"1740";""
"139175";"1747";""
"139176";"1788";""
"139177";"2276";""
"139178";"2904";""
"139179";"3150";""
"139180";"3608";""
"139181";"3610";""
"139182";"5342";""
"139183";"6272";""
"139184";"6614";""
"139185";"7120";""
"139186";"7288";""
"139187";"7448";""
"139188";"7631";""
"139189";"8941";""
"139190";"9121";""
"139191";"9413";""
"139192";"9906";""
"139193";"10733";""
"139194";"10814";""
"139195";"10839";""
"139196";"11196";""
"139197";"11572";""
"139198";"12059";""
"139199";"12329";""
"139200";"12840";""
"139201";"13513";""
"139202";"13817";""
"139203";"14525";""
"139204";"14878";""
"139205";"16142";""
"139206";"17072";""
"139207";"17229";""
"139208";"17613";""
"139209";"18873";""
"139210";"19826";""
"139211";"20223";""
"139212";"20307";""
"139213";"20823";""
"139214";"21442";""
"139215";"22239";""
"139216";"22511";""
"139217";"22600";""
"139218";"23052";""
"139219";"23777";""
"139220";"24644";""
"139221";"24755";""
"139222";"24948";""
"139223";"26383";""
"139224";"26797";""
"139225";"27874";""
"139226";"29778";""
"139227";"29798";""
"139228";"30602";""
"139229";"30642";""
"139230";"31759";""
"139231";"32362";""
"139232";"32526";""
"139233";"32661";""
"139234";"33041";""
"139235";"33285";""
"139236";"33489";""
"139237";"33677";""
"139238";"33855";""
"139239";"34380";""
"139240";"35672";""
"139241";"36758";""
"139242";"37661";""
"139243";"37973";""
"139244";"38437";""
"139245";"39238";""
"139246";"41081";""
"139247";"42710";""
"139248";"42836";""
"139249";"43699";""
"139250";"43814";""
"139251";"44057";""
"139252";"44222";""
"139253";"44416";""
"139254";"45784";""
"139255";"46364";""
"139256";"47178";""
"139257";"47321";""
"139258";"48714";""
"139259";"48992";""
"139260";"49282";""
"139261";"49573";""
"139262";"49906";""
"139263";"49923";""
"139264";"50409";""
"139265";"50415";""
"139266";"50656";""
"139267";"50968";""
"139268";"51975";""
"139269";"53025";""
"139270";"53658";""
"139271";"53665";""
"139272";"54113";""
"139273";"54416";""
"139274";"54643";""
"139275";"54915";""
"139276";"55269";""
"139277";"55350";""
"139278";"57697";""
"139279";"58297";""
"139280";"61140";""
"139281";"61532";""
"139282";"61694";""
"139283";"62025";""
"139284";"63784";""
"139285";"63793";""
"139286";"65034";""
"139287";"65223";""
"139288";"66060";""
"139289";"66218";""
"139290";"66424";""
"139291";"67810";""
"139292";"68587";""
"139293";"68673";""
"139294";"68721";""
"139295";"68859";""
"139296";"68953";""
"139297";"69280";""
"139298";"69557";""
"139299";"69592";""
"139300";"69671";""
"139301";"69681";""
"139302";"70724";""
"139303";"71200";""
"139304";"71304";""
"139305";"71807";""
"139306";"71898";""
"139307";"72326";""
"139308";"72361";""
"139309";"72505";""
"139310";"72599";""
"139311";"73081";""
"139312";"73613";""
"139313";"73652";""
"139314";"74143";""
"139315";"74224";""
"139316";"75532";""
"139317";"76187";""
"139318";"76916";""
"139319";"77002";""
"139320";"77694";""
"139321";"77836";""
"139322";"79092";""
"139323";"79417";""
"139324";"79435";""
"139325";"79686";""
"139326";"80376";""
"139327";"80550";""
"139328";"80968";""
"139329";"81214";""
"139330";"82113";""
"139331";"82713";""
"139332";"82737";""
"139333";"82753";""
"139334";"85461";""
"139335";"86192";""
"139336";"86834";""
"139337";"87387";""
"139338";"87798";""
"139339";"88246";""
"139340";"88299";""
"139341";"91064";""
"139342";"91095";""
"139343";"93307";""
"139344";"93624";""
"139345";"93770";""
"139346";"93788";""
"139347";"95001";""
"139348";"96247";""
"139349";"96507";""
"139350";"97491";""
"139351";"97605";""
"139352";"98517";""
"139353";"99623";""
"139354";"99631";""
"139355";"99657";""
"139356";"100391";""
"139357";"100423";""
"139358";"100730";""
"139359";"101026";""
"139360";"101162";""
"139361";"101993";""
"139362";"102163";""
"139363";"103130";""
"139364";"104116";""
"139365";"104699";""
"139366";"105310";""
"139367";"105827";""
"139368";"106862";""
"139369";"107481";""
"139370";"107938";""
"139371";"109152";""
"139372";"109875";""
"139373";"111130";""
"139374";"111340";""
"139375";"111682";""
"139376";"112339";""
"139377";"112670";""
"139378";"112841";""
"139379";"112876";""
"139380";"113702";""
"139381";"114893";""
"139382";"115800";""
"139383";"116140";""
"139384";"116350";""
"139385";"116464";""
"139386";"117920";""
"139387";"118317";""
"139388";"118474";""
"139389";"118711";""
"139390";"119411";""
"139391";"122185";""
"139392";"122540";""
"139393";"123127";""
"139394";"123352";""
"139395";"124412";""
"139396";"124792";""
"139397";"125083";""
"139398";"125160";""
"139399";"125462";""
"139400";"125547";""
"139401";"126210";""
"139402";"126916";""
"139403";"127350";""
"139404";"129714";""
"139405";"129967";""
"139406";"130185";""
"139407";"130247";""
