"69912";"620";""
"69913";"3783";""
"69914";"4074";""
"69915";"4632";""
"69916";"5103";""
"69917";"6037";""
"69918";"6083";""
"69919";"6436";""
"69920";"6463";""
"69921";"7800";""
"69922";"8864";""
"69923";"11306";""
"69924";"11386";""
"69925";"12354";""
"69926";"12376";""
"69927";"12460";""
"69928";"12874";""
"69929";"12936";""
"69930";"13207";""
"69931";"13512";""
"69932";"14329";""
"69933";"14820";""
"69934";"15651";""
"69935";"16067";""
"69936";"16085";""
"69937";"16201";""
"69938";"17096";""
"69939";"17306";""
"69940";"17792";""
"69941";"17983";""
"69942";"18825";""
"69943";"19792";""
"69944";"20588";""
"69945";"20810";""
"69946";"20944";""
"69947";"21363";""
"69948";"22180";""
"69949";"23510";""
"69950";"23852";""
"69951";"23885";""
"69952";"24068";""
"69953";"24367";""
"69954";"24793";""
"69955";"25040";""
"69956";"26594";""
"69957";"27691";""
"69958";"29098";""
"69959";"30274";""
"69960";"31683";""
"69961";"32485";""
"69962";"32931";""
"69963";"34727";""
"69964";"36201";""
"69965";"36260";""
"69966";"36533";""
"69967";"37541";""
"69968";"39335";""
"69969";"39406";""
"69970";"39983";""
"69971";"40921";""
"69972";"40996";""
"69973";"42189";""
"69974";"43120";""
"69975";"43527";""
"69976";"44407";""
"69977";"44700";""
"69978";"45351";""
"69979";"46214";""
"69980";"47053";""
"69981";"47158";""
"69982";"47381";""
"69983";"47487";""
"69984";"47566";""
"69985";"47843";""
"69986";"47879";""
"69987";"48823";""
"69988";"49938";""
"69989";"51630";""
"69990";"51690";""
"69991";"53443";""
"69992";"53720";""
"69993";"54917";""
"69994";"56640";""
"69995";"57329";""
"69996";"57586";""
"69997";"58859";""
"69998";"59352";""
"69999";"60244";""
"70000";"61721";""
"70001";"62080";""
"70002";"62235";""
"70003";"62647";""
"70004";"63084";""
"70005";"64321";""
"70006";"64855";""
"70007";"65410";""
"70008";"65602";""
"70009";"65832";""
"70010";"65856";""
"70011";"65991";""
"70012";"67154";""
"70013";"67211";""
"70014";"67951";""
"70015";"68125";""
"70016";"68210";""
"70017";"68813";""
"70018";"70298";""
"70019";"72095";""
"70020";"72197";""
"70021";"73424";""
"70022";"73557";""
"70023";"74793";""
"70024";"75299";""
"70025";"75318";""
"70026";"75467";""
"70027";"76598";""
"70028";"77193";""
"70029";"78177";""
"70030";"78647";""
"70031";"79557";""
"70032";"79570";""
"70033";"81625";""
"70034";"81671";""
"70035";"82484";""
"70036";"82755";""
"70037";"83465";""
"70038";"84165";""
"70039";"84579";""
"70040";"86068";""
"70041";"86142";""
"70042";"86699";""
"70043";"86766";""
"70044";"88223";""
"70045";"88342";""
"70046";"88683";""
"70047";"90015";""
"70048";"90280";""
"70049";"90673";""
"70050";"91635";""
"70051";"93415";""
"70052";"93641";""
"70053";"94573";""
"70054";"94614";""
"70055";"94657";""
"70056";"95294";""
"70057";"95338";""
"70058";"95830";""
"70059";"96040";""
"70060";"96377";""
"70061";"96708";""
"70062";"100623";""
"70063";"101782";""
"70064";"101807";""
"70065";"102058";""
"70066";"102467";""
"70067";"102951";""
"70068";"102963";""
"70069";"104764";""
"70070";"105355";""
"70071";"105507";""
"70072";"105527";""
"70073";"106693";""
"70074";"106999";""
"70075";"107264";""
"70076";"107408";""
"70077";"108555";""
"70078";"108893";""
"70079";"110602";""
"70080";"111061";""
"70081";"112364";""
"70082";"112694";""
"70083";"113310";""
"70084";"115537";""
"70085";"116134";""
"70086";"116410";""
"70087";"116617";""
"70088";"116637";""
"70089";"117419";""
"70090";"118282";""
"70091";"118651";""
"70092";"120170";""
"70093";"122091";""
"70094";"123051";""
"70095";"123499";""
"70096";"124076";""
"70097";"125226";""
"70098";"125552";""
"70099";"126291";""
"70100";"126576";""
"70101";"126808";""
"70102";"127021";""
"70103";"127235";""
"70104";"127735";""
"70105";"128484";""
"70106";"128656";""
"70107";"128659";""
"70108";"129017";""
"70109";"129336";""
"70110";"130240";""
"70111";"132125";""
"70112";"132932";""
"70113";"133731";""
"70114";"135228";""
"70115";"135304";""
"70116";"136553";""
"70117";"137859";""
"70118";"138913";""
"70119";"139287";""
"70120";"139513";""
"70121";"140089";""
"70122";"141674";""
"70123";"143213";""
"70124";"143919";""
"70125";"144479";""
"70126";"144496";""
"70127";"144971";""
"70128";"145694";""
"70129";"145726";""
"70130";"146037";""
"70131";"146428";""
"70132";"147238";""
"70133";"147641";""
"70134";"148726";""
"70135";"149879";""
"70136";"150371";""
"70137";"150677";""
"70138";"151636";""
"70139";"151935";""
"70140";"152063";""
"70141";"152343";""
"70142";"152643";""
"70143";"152715";""
"70144";"153885";""
"70145";"154425";""
"70146";"154992";""
"70147";"155273";""
"70148";"156532";""
"70149";"158362";""
"70150";"158825";""
"70151";"158890";""
"70152";"158949";""
"70153";"159636";""
"70154";"160101";""
"70155";"161592";""
"70156";"161752";""
"70157";"161880";""
"70158";"162155";""
"70159";"162223";""
"70160";"162475";""
"70161";"163102";""
"70162";"164240";""
"70163";"164392";""
"70164";"164681";""
"70165";"164994";""
"70166";"165889";""
"70167";"168944";""
"70168";"169792";""
"70169";"170419";""
"70170";"171789";""
"70171";"171821";""
"70172";"172202";""
"70173";"172302";""
"70174";"172644";""
"70175";"172847";""
"70176";"173137";""
"70177";"173626";""
"70178";"175132";""
"70179";"175755";""
"70180";"175988";""
"70181";"176815";""
"70182";"177353";""
"70183";"177906";""
"70184";"177958";""
"70185";"179255";""
"70186";"179393";""
"70187";"179548";""
"70188";"179606";""
"70189";"180029";""
"70190";"180116";""
"70191";"180312";""
"70192";"180769";""
"70193";"181903";""
"70194";"183675";""
"70195";"183738";""
"70196";"183846";""
"70197";"185231";""
"70198";"185635";""
"70199";"185945";""
"70200";"187596";""
"70201";"188311";""
"70202";"188822";""
"70203";"190629";""
"70204";"190876";""
"70205";"191242";""
"70206";"191358";""
"70207";"192285";""
"70208";"193542";""
"70209";"193831";""
"70210";"195231";""
"70211";"196246";""
"70212";"196644";""
"70213";"197525";""
"70214";"197753";""
"70215";"197957";""
"70216";"198101";""
"70217";"198176";""
"70218";"198281";""
"70219";"198805";""
"70220";"198836";""
"70221";"200281";""
"70222";"201430";""
"70223";"201998";""
"70224";"202065";""
"70225";"202646";""
"70226";"202699";""
"70227";"205236";""
"70228";"205789";""
"70229";"206897";""
"70230";"208293";""
"70231";"208622";""
"70232";"209690";""
"70233";"209741";""
"70234";"210505";""
"70235";"210811";""
"70236";"210998";""
"70237";"211110";""
"70238";"212297";""
"70239";"213834";""
"70240";"216191";""
"70241";"217260";""
"70242";"217557";""
"70243";"217767";""
"70244";"218963";""
"70245";"220040";""
"70246";"221232";""
"70247";"221376";""
"70248";"221530";""
"70249";"222053";""
"70250";"222480";""
"70251";"222696";""
"70252";"222801";""
"70253";"222982";""
"70254";"223208";""
"70255";"223541";""
"70256";"223856";""
"70257";"224439";""
"70258";"224697";""
"70259";"225441";""
"70260";"226921";""
"70261";"227326";""
"70262";"228919";""
"70263";"229018";""
"70264";"229148";""
"70265";"229263";""
"70266";"229623";""
"70267";"230716";""
"70268";"231060";""
"70269";"231527";""
"70270";"231776";""
"70271";"232584";""
"70272";"232735";""
"70273";"233203";""
"70274";"233396";""
"70275";"234225";""
"70276";"234790";""
"70277";"234970";""
"70278";"235277";""
"70279";"236438";""
"70280";"238332";""
"70281";"239902";""
"70282";"240485";""
"70283";"241974";""
"70284";"243505";""
"70285";"243537";""
"70286";"245577";""
"70287";"245625";""
"70288";"245880";""
"70289";"248073";""
"70290";"248834";""
"70291";"249353";""
"70292";"250356";""
"70293";"250978";""
"70294";"252143";""
"70295";"252686";""
"70296";"252905";""
"70297";"253512";""
"70298";"254463";""
"70299";"254822";""
"70300";"254901";""
"70301";"255163";""
"70302";"255473";""
"70303";"255551";""
"70304";"255617";""
"70305";"255627";""
"70306";"256264";""
"70307";"256565";""
"70308";"256602";""
"70309";"256745";""
"70310";"257067";""
"70311";"257838";""
"70312";"258293";""
"70313";"258564";""
"70314";"259205";""
"70315";"260059";""
"70316";"260184";""
"70317";"260328";""
"70318";"260522";""
"70319";"260556";""
"70320";"261055";""
"70321";"264252";""
"70322";"264591";""
"70323";"264647";""
"70324";"265039";""
"70325";"265165";""
"70326";"265327";""
"70327";"265746";""
"70328";"266081";""
"70329";"266283";""
"70330";"266614";""
"70331";"266631";""
"70332";"266667";""
"70333";"266778";""
"70334";"268077";""
"70335";"269905";""
"70336";"270238";""
"70337";"270354";""
"70338";"271229";""
"70339";"272648";""
"70340";"273009";""
"70341";"274791";""
"70342";"275038";""
"70343";"275656";""
"70344";"275756";""
"70345";"276863";""
"70346";"277032";""
"70347";"278285";""
"70348";"278416";""
"70349";"278737";""
"70350";"280262";""
"70351";"280953";""
"70352";"281684";""
"70353";"281832";""
"70354";"282876";""
"70355";"283992";""
"70356";"284640";""
"70357";"284813";""
"70358";"286700";""
"70359";"286990";""
"70360";"287118";""
"70361";"287269";""
"70362";"288062";""
"70363";"288321";""
"70364";"288452";""
"70365";"288739";""
"70366";"291292";""
"70367";"291709";""
"70368";"292115";""
"70369";"292723";""
"70370";"292800";""
"70371";"292846";""
"70372";"293130";""
"70373";"293356";""
"70374";"293786";""
"70375";"294788";""
"70376";"295052";""
"70377";"295332";""
"70378";"298186";""
"70379";"298268";""
"70380";"298658";""
"70381";"299267";""
"70382";"299636";""
"70383";"300204";""
"70384";"301246";""
"70385";"301259";""
"70386";"301896";""
"70387";"302496";""
"70388";"303646";""
"70389";"304364";""
"70390";"305082";""
"70391";"305421";""
"70392";"305431";""
"70393";"305472";""
"70394";"306474";""
"70395";"307953";""
"70396";"308718";""
"70397";"312074";""
"70398";"312870";""
"70399";"313259";""
"70400";"314458";""
"70401";"315122";""
"70402";"315272";""
"70403";"315517";""
"70404";"315653";""
"70405";"316233";""
"70406";"317647";""
"70407";"319149";""
"70408";"319351";""
"70409";"320254";""
"70410";"322537";""
"70411";"322635";""
"70412";"323511";""
"70413";"324254";""
"70414";"326117";""
"70415";"327263";""
"70416";"328010";""
"70417";"329558";""
"70418";"329800";""
"70419";"330340";""
"70420";"330666";""
"70421";"332193";""
"70422";"332727";""
"70423";"333136";""
"70424";"333489";""
"70425";"333603";""
"70426";"335248";""
"70427";"335258";""
"70428";"336601";""
"70429";"336748";""
"70430";"337085";""
"70431";"337461";""
"70432";"337770";""
"70433";"337872";""
"70434";"339093";""
"70435";"340000";""
"70436";"340337";""
"70437";"341109";""
"70438";"341925";""
"70439";"342274";""
"70440";"342319";""
"70441";"342564";""
"70442";"342631";""
"70443";"342676";""
"70444";"342852";""
"70445";"343909";""
"70446";"344376";""
"70447";"344642";""
"70448";"344712";""
"70449";"346665";""
"70450";"346712";""
"70451";"346798";""
"70452";"346814";""
"70453";"346957";""
"70454";"347601";""
"70455";"347847";""
"70456";"349269";""
"70457";"350508";""
"70458";"350831";""
"70459";"351964";""
"70460";"352767";""
"70461";"352870";""
"70462";"352878";""
"70463";"354261";""
"70464";"354444";""
"70465";"354773";""
"70466";"354938";""
"70467";"356077";""
"70468";"356243";""
"70469";"356299";""
"70470";"356697";""
"70471";"356892";""
"70472";"357615";""
"70473";"357725";""
"70474";"358705";""
"70475";"359279";""
"70476";"359446";""
"70477";"361498";""
"70478";"361864";""
"70479";"362004";""
"70480";"362308";""
"70481";"362449";""
"70482";"362717";""
"70483";"363670";""
"70484";"364440";""
"70485";"365337";""
"70486";"367583";""
"70487";"367624";""
"70488";"367817";""
"70489";"368318";""
"70490";"368355";""
"70491";"369047";""
"70492";"370700";""
"70493";"371371";""
"70494";"373464";""
"70495";"373531";""
"70496";"375971";""
"70497";"376674";""
"70498";"376745";""
"70499";"376832";""
"70500";"376895";""
"70501";"377019";""
"70502";"377100";""
"70503";"377420";""
"70504";"378383";""
"70505";"379234";""
"70506";"379241";""
"70507";"379561";""
"70508";"379998";""
"70509";"380190";""
"70510";"380462";""
"70511";"380776";""
"70512";"380795";""
"70513";"381200";""
"70514";"381686";""
"70515";"382828";""
"70516";"383891";""
"70517";"383907";""
"70518";"384446";""
"70519";"384532";""
"70520";"386019";""
"70521";"386054";""
"70522";"386625";""
"70523";"386695";""
"70524";"387506";""
"70525";"388197";""
"70526";"388386";""
"70527";"389137";""
"70528";"389925";""
"70529";"390229";""
"70530";"391009";""
"70531";"391720";""
"70532";"391905";""
"70533";"393317";""
"70534";"393703";""
"70535";"394032";""
"70536";"395648";""
"70537";"396236";""
"70538";"396367";""
"70539";"396617";""
"70540";"396984";""
"70541";"397906";""
"70542";"398674";""
"70543";"399605";""
"70544";"399632";""
"70545";"400119";""
"70546";"400547";""
"70547";"400950";""
"70548";"402021";""
"70549";"402464";""
"70550";"402998";""
"70551";"403071";""
"70552";"403331";""
"70553";"403396";""
"70554";"404010";""
"70555";"404228";""
"70556";"404328";""
"70557";"404341";""
"70558";"404542";""
"70559";"405108";""
"70560";"405132";""
"70561";"405771";""
"70562";"406446";""
"70563";"406584";""
"70564";"406886";""
"70565";"407247";""
"70566";"407444";""
"70567";"407919";""
"70568";"408958";""
"70569";"409422";""
"70570";"409699";""
"70571";"409816";""
"70572";"411262";""
"70573";"411449";""
"70574";"412159";""
"70575";"412443";""
"70576";"412551";""
"70577";"412929";""
"70578";"412967";""
"70579";"413173";""
"70580";"413569";""
"70581";"413904";""
"70582";"414425";""
"70583";"414722";""
"70584";"414830";""
"70585";"416816";""
"70586";"417415";""
"70587";"417807";""
"70588";"418104";""
"70589";"420142";""
"70590";"424269";""
"70591";"426171";""
"70592";"426341";""
"70593";"426694";""
"70594";"426856";""
"70595";"428274";""
"70596";"428422";""
"70597";"428455";""
"70598";"429686";""
"70599";"429814";""
"70600";"429892";""
"70601";"430776";""
"70602";"431230";""
"70603";"431798";""
"70604";"433161";""
"70605";"433277";""
"70606";"433325";""
"70607";"435319";""
"70608";"435918";""
"70609";"436643";""
"70610";"438768";""
"70611";"438815";""
"70612";"439957";""
"70613";"441252";""
"70614";"441928";""
"70615";"442101";""
"70616";"442223";""
"70617";"442503";""
"70618";"442682";""
"70619";"442930";""
"70620";"443973";""
"70621";"443974";""
"70622";"444119";""
"70623";"444946";""
"70624";"445077";""
"70625";"445924";""
"70626";"446922";""
"70627";"448563";""
"70628";"448800";""
"70629";"449060";""
"70630";"449154";""
"70631";"450028";""
"70632";"450130";""
"70633";"451156";""
"70634";"451468";""
"70635";"451512";""
"70636";"452698";""
"70637";"453123";""
"70638";"453496";""
"70639";"453502";""
"70640";"453621";""
"70641";"453761";""
"70642";"454059";""
"70643";"454116";""
"70644";"455027";""
"70645";"455172";""
"70646";"456260";""
"70647";"456397";""
"70648";"456682";""
"70649";"456747";""
"70650";"456921";""
"70651";"457022";""
"70652";"457393";""
"70653";"457545";""
"70654";"458266";""
"70655";"460639";""
"70656";"460866";""
"70657";"460881";""
"70658";"462414";""
"70659";"462518";""
"70660";"462566";""
"70661";"462851";""
"70662";"462964";""
"70663";"463435";""
"70664";"464208";""
"70665";"464337";""
"70666";"464705";""
"70667";"465024";""
"70668";"465639";""
"70669";"465664";""
"70670";"466019";""
"70671";"466269";""
"70672";"467625";""
"70673";"469245";""
"70674";"469414";""
